,0
https://safebooru.org/index.php?page=post&s=view&id=3569165,"['love live!', 'love live! sunshine!!', 'new game!', 'kurosawa ruby', '1girl', 'aqua eyes', 'blue eyes', 'ganbaru pose', 'ganbaruzoi', 'hair ornament', 'kei (0497)', 'kimi no kokoro wa kagayaiteru kai?', 'looking at viewer', 'open mouth', 'redhead', 'short hair', 'solo', 'twintails', 'two side up']"
https://safebooru.org/index.php?page=post&s=view&id=3569183,"['genshin impact', 'yanfei (genshin impact)', '1girl', 'bangs', 'black bra', 'black buruma', 'book', 'bra', 'buruma', 'coin', 'cowboy shot', 'detached sleeves', 'dot nose', 'dress', 'green eyes', 'hair between eyes', 'hand up', 'highres', 'long hair', 'long sleeves', 'looking at viewer', 'mochimori kusunoki', 'open book', 'open mouth', 'pink hair', 'red dress', 'red headwear', 'sidelocks', 'simple background', 'sleeveless', 'sleeveless dress', 'smile', 'solo', 'tsurime', 'underwear', 'white background', 'wide sleeves']"
https://safebooru.org/index.php?page=post&s=view&id=3569169,"['arknights', '1boy', 'bangs', 'beret', 'blue hair', 'blue headwear', 'boots', 'cloak', 'closed mouth', 'clothing cutout', 'elbow gloves', 'gloves', 'hat', 'hood', 'hooded cloak', 'infection monitor (arknights)', 'long hair', 'mizuki (arknights)', 'otoko no ko', 'solo', 'umbrella', 'vegetable osamuta', 'waving', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3569157,"['haiki (hakkyoii06)', '1girl', 'antenna hair', 'd-pad', 'd-pad hair ornament', 'hair ornament', 'jacket', 'kototsuki teto', 'long hair', 'open beta (vtuber)', 'rev.', 'silver hair', 'solo', 'stuffed toy', 'virtual youtuber']"
https://safebooru.org/index.php?page=post&s=view&id=3397984,"['love live!', 'love live! school idol project', 'minami kotori', '1girl', 'bangs', 'blazer', 'blue jacket', 'blue nails', 'blush', 'bow', 'brown cardigan', 'brown hair', 'buttons', 'cardigan', 'drop shadow', 'eyebrows visible through hair', 'fingernails', 'green bow', 'grin', 'hair bow', 'hands on own cheeks', 'hands on own face', 'hands up', 'heart', 'highres', 'jacket', 'long hair', 'long sleeves', 'looking at viewer', 'multicolored', 'multicolored nails', 'nail polish', 'nakano maru', 'one side up', 'open clothes', 'open jacket', 'orange nails', 'otonokizaka school uniform', 'pocket', 'school uniform', 'simple background', 'sleeves past wrists', 'smile', 'solo', 'sparkle', 'upper body', 'white background', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3397998,"['original', '1girl', 'bdsm', 'black hair', 'black skirt', 'bondage', 'bound', 'breasts', 'closed eyes', 'collarbone', 'gag', 'harris hero', 'highres', 'medium breasts', 'medium hair', 'office lady', 'restrained', 'sayaka (harris hero)', 'shibari', 'shirt', 'skirt', 'solo', 'standing', 'tied up', 'white background', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3398001,"['hololive', 'shishiro botan', '1girl', 'amera (a mera)', 'animal ear fluff', 'animal ears', 'baseball bat', 'black jacket', 'black skirt', 'breasts', 'ear piercing', 'glowing', 'glowing eyes', 'grey eyes', 'grey hair', 'gun', 'halter top', 'halterneck', 'highres', 'holding', 'holding baseball bat', 'holding gun', 'holding weapon', 'jacket', 'lion ears', 'lion girl', 'looking at viewer', 'medium breasts', 'navel', 'neon lights', 'night', 'off shoulder', 'over shoulder', 'piercing', 'shopping cart', 'single legging', 'skirt', 'solo', 'thigh strap', 'torn clothes', 'torn legwear', 'trials (series)', 'trials rising', 'virtual youtuber', 'weapon']"
https://safebooru.org/index.php?page=post&s=view&id=3397976,"['arknights', 'rainbow six siege', 'frost (rainbow six siege)', '2girls', 'backpack', 'bag', 'bangs', 'black gloves', 'black hair', 'black headwear', 'black legwear', 'black ribbon', 'blush', 'boots', 'brown footwear', 'bulletproof vest', 'camouflage', 'camouflage jacket', 'camouflage pants', 'combat boots', 'dragon girl', 'dragon horns', 'dragon tail', 'firing', 'gloves', 'gun', 'hair ribbon', 'highres', 'holding', 'holding gun', 'holding shield', 'holding weapon', 'holster', 'horns', 'jacket', 'knee pads', 'liskarm (arknights)', 'long hair', 'long sleeves', 'looking ahead', 'mask', 'mouth mask', 'multiple girls', 'pants', 'pantyhose', 'ponytail', 'rappelling', 'red eyes', 'ribbon', 'rifle', 'riot shield', 'shield', 'sidelocks', 'silver hair', 'tactical clothes', 'tail', 'ttk (kirinottk)', 'weapon', 'woollen cap']"
https://safebooru.org/index.php?page=post&s=view&id=3397992,"['original', '1girl', 'animal ears', 'blonde hair', 'blue shirt', 'blush', 'bra strap', 'breasts', 'brown eyes', 'chibi', 'eyebrows visible through hair', 'fang', 'fox ears', 'fox girl', 'fox tail', 'furry', 'highres', 'jupiter europe', 'long sleeves', 'looking at viewer', 'off-shoulder shirt', 'off shoulder', 'open mouth', 'shirt', 'short hair', 'small breasts', 'smile', 'solo', 'tail']"
https://safebooru.org/index.php?page=post&s=view&id=3397983,"['love live!', 'love live! sunshine!!', 'sakurauchi riko', '1girl', 'bag', 'bangs', 'beige jacket', 'black footwear', 'black sweater', 'blazer', 'boots', 'border', 'bow', 'bowtie', 'breasts', 'buttons', 'closed mouth', 'collared shirt', 'cross-laced footwear', 'diagonal-striped neckwear', 'diagonal stripes', 'drop shadow', 'fingernails', 'floating hair', 'floral background', 'flower', 'full body', 'hair between eyes', 'hair flower', 'hair ornament', 'hairclip', 'hand up', 'high heel boots', 'high heels', 'highres', 'holding strap', 'jacket', 'knee boots', 'leaf', 'leaning forward', 'light blush', 'long hair', 'long sleeves', 'looking at viewer', 'maple leaf', 'medium breasts', 'miniskirt', 'nakano maru', 'outside border', 'pink background', 'pleated skirt', 'red bow', 'red neckwear', 'red skirt', 'redhead', 'school bag', 'school uniform', 'shirt', 'shoulder bag', 'sidelocks', 'skirt', 'sleeves past wrists', 'smile', 'solo', 'standing', 'striped', 'striped neckwear', 'sweater', 'white border', 'white shirt', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3397986,"['original', 'reset', '1girl', 'bandages', 'binder clip', 'biting', 'blood', 'bloody bandages', 'bloody knife', 'blue eyes', 'borrowed character', 'brown hair', 'building', 'can', 'cube', 'earrings', 'english commentary', 'english text', 'feet out of frame', 'hair ornament', 'highres', 'highway', 'holding', 'holding knife', 'jacket', 'jewelry', 'knife', 'necklace', 'off shoulder', 'open clothes', 'open jacket', 'outdoors', 'overalls', 'shirt', 'sitting', 'soda can', 'solo', 't-shirt', 'tied hair', 'vending machine']"
https://safebooru.org/index.php?page=post&s=view&id=3397995,"['jujutsu kaisen', 'inumaki toge', '1girl', '1other', '2boys', 'black hair', 'glasses', 'group picture', 'highres', 'jersey', 'kudan (itisarudomo)', 'multiple boys', 'okkotsu yuuta', 'panda (jujutsu kaisen)', 'round eyewear', 'white background', 'white hair', 'zenin maki', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3397990,"['aoki hagane no arpeggio', 'kantai collection', 'i-400 (aoki hagane no arpeggio)', 'ayuman', '1girl', 'black hair', 'brown eyes', 'bun cover', 'chinese clothes', 'cleavage cutout', 'clothing cutout', 'cowboy shot', 'double bun', 'flat chest', 'highres', 'honeycomb (pattern)', 'honeycomb background', 'i-400 (kancolle)', 'long hair', 'looking at viewer', 'namesake', 'outstretched arms', 'pants', 'purple pants', 'smile', 'solo', 'standing', 'thigh gap', 'white background']"
https://safebooru.org/index.php?page=post&s=view&id=3397977,"['gochuumon wa usagi desu ka?', 'kafuu chino', 'mozukun43', '1girl', ':t', 'bangs', 'bare legs', 'barefoot', 'blue eyes', 'blue hair', 'blush', 'eyebrows visible through hair', 'feet', 'feet up', 'hair between eyes', 'hair ornament', 'head rest', ""kafuu chino's school uniform"", 'long hair', 'long sleeves', 'looking at viewer', 'lying', 'on stomach', 'one side up', 'pleated skirt', 'pout', 'school uniform', 'skirt', 'sleeves past wrists', 'solo', 'the pose', 'twitter username', 'x hair ornament']"
https://safebooru.org/index.php?page=post&s=view&id=3502491,"['original', '1girl', 'ahoge', 'bangs', 'bare shoulders', 'black bra', 'black hair', 'blunt bangs', 'blush', 'bra', 'breasts', 'brown eyes', 'closed mouth', 'collarbone', 'denim', 'english text', 'gloomy (leonzo030)', 'grey background', 'highres', 'leonzo030', 'looking away', 'low twintails', 'medium hair', 'navel', 'open fly', 'open pants', 'pants', 'sidelocks', 'small breasts', 'solo', 'speech bubble', 'thumbs in pockets', 'twintails', 'underwear', 'white pants']"
https://safebooru.org/index.php?page=post&s=view&id=3502500,"['original', 'akino shuu', '1girl', 'bangs', 'black hair', 'black sailor collar', 'black skirt', 'closed mouth', 'eyebrows visible through hair', 'hair between eyes', 'holding', 'holding hair', 'iroha kaede', 'long hair', 'looking at viewer', 'pleated skirt', 'red eyes', 'sailor collar', 'school uniform', 'see-through', 'serafuku', 'shirt', 'signature', 'skirt', 'solo', 'wet', 'wet clothes', 'wet hair', 'wet shirt', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3502510,"['touhou', 'kirisame marisa', '.l.l', '1girl', ':d', '^ ^', 'apron', 'arm at side', 'arm up', 'bare legs', 'black dress', 'black footwear', 'black headwear', 'blonde hair', 'bloomers', 'blue sky', 'bow', 'braid', 'broom', 'broom riding', 'closed eyes', 'collared shirt', 'day', 'dress', 'facing viewer', 'floating hair', 'frilled apron', 'frilled dress', 'frills', 'full body', 'grin', 'hair bow', 'hand on headwear', 'hat', 'highres', 'long hair', 'mary janes', 'moon', 'open mouth', 'outdoors', 'pinafore dress', 'puffy short sleeves', 'puffy sleeves', 'red bow', 'shirt', 'shoes', 'short sleeves', 'sitting', 'sky', 'smile', 'socks', 'solo', 'teeth', 'twin braids', 'underwear', 'very long hair', 'waist apron', 'white apron', 'white legwear', 'white shirt', 'witch hat', 'clouds']"
https://safebooru.org/index.php?page=post&s=view&id=3502479,"['real life', '1girl', 'crown', 'graphite (medium)', 'greek cross', 'greyscale', 'hair ornament', 'highres', 'jewelry', 'lips', 'monochrome', 'neck', 'necklace', 'pearl (gemstone)', 'pendant', 'princess', 'sketch', 'teophanu', 'traditional media', 'upper body', 'youngcavalier']"
https://safebooru.org/index.php?page=post&s=view&id=3502475,"['go-toubun no hanayome', 'nakano miku', 'nakano yotsuba', 'kujou karasuma', 'artist name', 'back-to-back', 'bangs', 'black jacket', 'blazer', 'brown hair', 'closed mouth', 'collared shirt', 'eyebrows behind hair', 'green ribbon', 'green skirt', 'hair between eyes', 'hair ribbon', 'headphones', 'headphones around neck', 'highres', 'jacket', 'lawnielle', 'long hair', 'open clothes', 'open jacket', 'orange hair', 'pleated skirt', 'ribbon', 'school uniform', 'shirt', 'simple background', 'skirt', 'sweater vest', 'white background', 'white shirt', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3502490,"['original', '1girl', 'bangs', 'bare arms', 'bare shoulders', 'black bra', 'black hair', 'black panties', 'blush', 'bra', 'breasts', 'closed mouth', 'collarbone', 'cowboy shot', 'english text', 'frown', 'gloomy (leonzo030)', 'grey background', 'highres', 'leonzo030', 'looking at viewer', 'low twintails', 'medium hair', 'navel', 'panties', 'sidelocks', 'small breasts', 'solo', 'speech bubble', 'stomach', 'twintails', 'underwear', 'underwear only']"
https://safebooru.org/index.php?page=post&s=view&id=3502501,"['umamusume', 'daiwa scarlet (umamusume)', 'rukinya (nyanko mogumogu)', '1girl', 'animal ears', 'bangs', 'blue skirt', 'blush', 'bow', 'breasts', 'brown hair', 'eyebrows visible through hair', 'frilled shirt', 'frills', 'hair between eyes', 'hair bow', 'hand up', 'highres', 'horse ears', 'long hair', 'looking at viewer', 'medium breasts', 'nose blush', 'off-shoulder shirt', 'off shoulder', 'parted lips', 'plaid', 'plaid skirt', 'red bow', 'red eyes', 'shirt', 'skirt', 'solo', 'twintails', 'very long hair', 'watch', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3502485,"['kantai collection', 'sazanami (kancolle)', 'fyuo', '1girl', 'apron', 'artist name', 'badge', 'blue sailor collar', 'blue skirt', 'cowboy shot', 'dated', 'dice', 'hair bobbles', 'hair ornament', 'highres', 'looking at viewer', 'one-hour drawing challenge', 'pink eyes', 'pink hair', 'pleated skirt', 'puffy short sleeves', 'puffy sleeves', 'sailor collar', 'school uniform', 'serafuku', 'short hair', 'short sleeves', 'simple background', 'skirt', 'solo', 'twintails', 'waist apron', 'white apron', 'white background', 'wrist cuffs']"
https://safebooru.org/index.php?page=post&s=view&id=3502497,"['arknights', '1girl', 'bangs', 'beruko14', 'black capelet', 'black headwear', 'black legwear', 'breasts', 'capelet', 'closed mouth', 'coat', 'cowboy shot', 'cropped legs', 'garter straps', 'grey background', 'habit', 'hair between eyes', 'hand on own wrist', 'highres', 'jewelry', 'large breasts', 'long hair', 'looking at viewer', 'nun', 'off shoulder', 'open clothes', 'pelvic curtain', 'red eyes', 'signature', 'silver hair', 'simple background', 'smile', 'specter (arknights)', 'sweater', 'thigh-highs', 'turtleneck', 'turtleneck sweater', 'weapon', 'zettai ryouiki']"
https://safebooru.org/index.php?page=post&s=view&id=3502509,"['azur lane', 'allen m. sumner (azur lane)', 'kan (rainconan)', '1girl', 'allen m. sumner (charming rabbit) (azur lane)', 'animal ears', 'black legwear', 'black leotard', 'bodystocking', 'braid', 'braided bun', 'breasts', 'bunny pin', 'bunny tail', 'clothing cutout', 'couch', 'covered navel', 'fake animal ears', 'fake tail', 'leotard', 'light', 'long sleeves', 'looking back', 'official alternate costume', 'on floor', 'pantyhose', 'playboy bunny', 'red eyes', 'sitting', 'sleeves past wrists', 'tail', 'underboob cutout', 'rabbit ears']"
https://safebooru.org/index.php?page=post&s=view&id=3504090,"['twitter', 'coronavirus', 'coughing', 'g the fox', 'merry neko', 'sucking', 'the return of violetdroid']"
https://safebooru.org/index.php?page=post&s=view&id=3504074,"['tokyo houkago summoners', '1boy', 'black hair', 'facial hair', 'glowing', 'glowing eye', 'goatee', 'highres', 'horns', 'lisuchi', 'looking at viewer', 'male focus', 'mature male', 'military', 'military uniform', 'navel', 'pointy ears', 'scar', 'scar on face', 'scar on nose', 'short hair', 'sideburns', 'smile', 'solo', 'undercut', 'uniform', 'upper body', 'yoritomo (tokyo houkago summoners)']"
https://safebooru.org/index.php?page=post&s=view&id=3504077,"['toradora!', 'aisaka taiga', '1girl', 'bangs', 'black legwear', 'blazer', 'blue skirt', 'brown eyes', 'brown hair', 'cherry blossoms', 'feet out of frame', 'hand up', 'highres', 'jacket', 'long hair', 'long sleeves', 'looking at viewer', 'miniskirt', 'red jacket', 'skirt', 'solo', 'squchan', 'standing', 'thigh-highs', 'very long hair', 'zettai ryouiki']"
https://safebooru.org/index.php?page=post&s=view&id=3504089,"['danganronpa (series)', 'danganronpa 2: goodbye despair', 'nanami chiaki', '1girl', 'bangs', 'collared shirt', 'flipped hair', 'from side', 'greyscale', 'hand up', 'hood', 'hood down', 'index finger raised', 'jacket', 'medium hair', 'monochrome', 'neck ribbon', 'rei (tdn ng)', 'ribbon', 'shirt', 'sketch', 'solo', 'spaceship hair ornament']"
https://safebooru.org/index.php?page=post&s=view&id=3504081,"['jujutsu kaisen', 'inumaki toge', 'umigumo yuuna', '1boy', 'bangs', 'black jacket', 'facial tattoo', 'falling feathers', 'grey background', 'hair over one eye', 'hand up', 'high collar', 'highres', 'jacket', 'looking at viewer', 'male focus', 'one eye covered', 'open hand', 'parted lips', 'rain', 'short hair', 'silver hair', 'solo', 'tattoo', 'twitter username', 'upper body', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3504056,"['original', '1girl', 'aqua bow', 'baguette', 'bangs', 'black capelet', 'black footwear', 'bow', 'bread', 'brown eyes', 'brown hair', 'cake', 'cake slice', 'capelet', 'collared shirt', 'cup', 'dampi', 'eyebrows visible through hair', 'feather hair ornament', 'feathers', 'flower', 'food', 'from above', 'grass', 'grey skirt', 'hair ornament', 'high-waist skirt', 'highres', 'holding', 'holding cup', 'holding saucer', 'long hair', 'long sleeves', 'medium hair', 'miniskirt', 'on chair', 'open mouth', 'outdoors', 'pink flower', 'plate', 'saucer', 'shirt', 'shoes', 'sitting', 'skirt', 'solo', 'sweets', 'symbol commentary', 'tea set', 'teacup', 'teapot', 'thigh-highs', 'tiered tray', 'white legwear', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3504085,"['umamusume', 'marvelous sunday (umamusume)', 'takeponi', '+ +', '1girl', ':d', 'animal ears', 'ass visible through thighs', 'bangs', 'black hair', 'blue swimsuit', 'breasts', 'day', 'eyebrows visible through hair', 'fang', 'hair ornament', 'horse ears', 'horse girl', 'horse tail', 'impossible clothes', 'impossible swimsuit', 'leaning forward', 'looking at viewer', 'old school swimsuit', 'one-piece swimsuit', 'open mouth', 'outdoors', 'school swimsuit', 'smile', 'solo', 'swimsuit', 'tail', 'twintails', 'yellow eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3504067,"['toradora!', 'aisaka taiga', '1girl', 'bangs', 'black legwear', 'blazer', 'blue skirt', 'brown eyes', 'brown hair', 'cherry blossoms', 'feet out of frame', 'hand up', 'highres', 'jacket', 'long hair', 'long sleeves', 'looking at viewer', 'miniskirt', 'red jacket', 'skirt', 'solo', 'squchan', 'standing', 'thigh-highs', 'very long hair', 'zettai ryouiki']"
https://safebooru.org/index.php?page=post&s=view&id=3504068,"['bendy and the ink machine', '1boy', 'bangs', 'bendy', 'black eyes', 'black hair', 'black jacket', 'bow', 'bowtie', 'cropped torso', 'demon tail', 'english commentary', 'grey background', 'grin', 'highres', 'horns', 'humanization', 'jacket', 'looking at viewer', 'rei (tdn ng)', 'shiny', 'shiny hair', 'short hair', 'smile', 'solo', 'striped', 'striped vest', 'tail', 'teeth', 'vest', 'white bow']"
https://safebooru.org/index.php?page=post&s=view&id=3504079,"['danganronpa (series)', 'danganronpa another episode: ultra despair girls', 'utsugi kotoko', '1girl', 'bangs', 'black footwear', 'black jacket', 'black skirt', 'bow', 'fake horns', 'frilled skirt', 'frills', 'full body', 'grey background', 'hair bow', 'hairband', 'highres', 'horns', 'jacket', 'long hair', 'looking at viewer', 'necktie', 'open clothes', 'open jacket', 'open mouth', 'pink bow', 'pink eyes', 'pink hair', 'pleated skirt', 'polka dot', 'polka dot bow', 'rei (tdn ng)', 'shirt', 'shoes', 'skirt', 'smile', 'solo', 'striped', 'striped legwear', 'twintails', 'upper teeth', 'very long hair', 'white shirt']"
https://safebooru.org/index.php?page=post&s=view&id=3582676,"['hololive', 'neon genesis evangelion', 'amane kanata', 'yoshiheihe', '1girl', ':d', 'bangs', 'black shirt', 'blue bow', 'blue hair', 'blue sky', 'blush', 'bow', 'clapping', 'eyebrows visible through hair', 'feathered wings', 'frilled sleeves', 'frills', 'grey jacket', 'hair between eyes', 'hands up', 'high collar', 'highres', 'jacket', 'long sleeves', 'looking at viewer', 'mini wings', 'multicolored hair', 'open mouth', 'parody', 'plaid', 'shirt', 'silver hair', 'sky', 'smile', 'solo', 'two-tone hair', 'upper body', 'virtual youtuber', 'white wings', 'wide sleeves', 'wings', 'clouds', 'violet eyes']"
https://safebooru.org/index.php?page=post&s=view&id=3582690,"['hololive', 'akai haato', 'yoshiheihe', '1girl', ':d', 'bangs', 'blonde hair', 'blue eyes', 'blush', 'breasts', 'eyebrows visible through hair', 'hair ornament', 'heart', 'heart hair ornament', 'heart in eye', 'highres', 'long hair', 'looking at viewer', 'medium breasts', 'one side up', 'open mouth', 'outstretched arms', 'red ribbon', 'ribbon', 'shirt', 'short sleeves', 'smile', 'solo', 'striped', 'striped ribbon', 'symbol in eye', 'upper body', 'virtual youtuber', 'white shirt', 'wide sleeves']"
https://safebooru.org/index.php?page=post&s=view&id=3582673,"['ragnarok online', 'archbishop (ragnarok online)', 'aura (a440)', '1girl', ':d', 'bangs', 'blue dress', 'blue eyes', 'blue ribbon', 'blush', 'breasts', 'cleavage cutout', 'clothing cutout', 'dress', 'eyebrows visible through hair', 'eyes visible through hair', 'feet out of frame', 'fishnet legwear', 'fishnets', 'flower', 'hair ribbon', 'holding', 'holding flower', 'looking at viewer', 'open mouth', 'own hands together', 'pink background', 'pink flower', 'pointy ears', 'ribbon', 'short hair', 'small breasts', 'smile', 'solo', 'thigh-highs', 'two-tone dress', 'white dress', 'white hair', 'white legwear']"
https://safebooru.org/index.php?page=post&s=view&id=3582707,"['ragnarok online', 'hunter (ragnarok online)', 'priest (ragnarok online)', 'aura (a440)', '1boy', '1girl', 'bangs', 'black footwear', 'black legwear', 'blue hairband', 'blush', 'brown eyes', 'brown hair', 'brown shirt', 'brown shorts', 'closed eyes', 'closed mouth', 'couple', 'crop top', 'cross', 'cross necklace', 'dress', 'eyebrows visible through hair', 'full body', 'grey hair', 'grey pants', 'habit', 'hair between eyes', 'hairband', 'hetero', 'holding hands', 'jacket', 'jewelry', 'juliet sleeves', 'kiss', 'kissing cheek', 'long hair', 'long sleeves', 'necklace', 'pants', 'pants under shorts', 'puffy sleeves', 'purple dress', 'red eyes', 'shirt', 'shoes', 'short hair', 'short sleeves', 'shorts', 'sitting', 'thigh-highs', 'turtleneck', 'white background', 'white jacket', 'wristband']"
https://safebooru.org/index.php?page=post&s=view&id=3582674,"['hololive', 'neon genesis evangelion', 'tokoyami towa', 'yoshiheihe', ':d', 'bangs', 'beret', 'black headwear', 'blue sky', 'blush', 'braid', 'breasts', 'clapping', 'collared shirt', 'dress shirt', 'eyebrows visible through hair', 'fake horns', 'fangs', 'green eyes', 'grey jacket', 'hair between eyes', 'hair bun', 'hair ornament', 'hairclip', 'hands up', 'hat', 'highres', 'horned headwear', 'horns', 'jacket', 'long hair', 'long sleeves', 'looking at viewer', 'multicolored hair', 'off shoulder', 'open clothes', 'open jacket', 'open mouth', 'parody', 'pink hair', 'purple hair', 'shirt', 'side bun', 'sky', 'sleeveless', 'sleeveless shirt', 'sleeves past wrists', 'small breasts', 'smile', 'suspenders', 'two-tone hair', 'upper body', 'very long hair', 'virtual youtuber', 'white shirt', 'x hair ornament', 'clouds']"
https://safebooru.org/index.php?page=post&s=view&id=3582684,"['sayonara zetsubou sensei', 'fuura kafuka', 'itoshiki nozomu', 'liarhatter', '1boy', '1girl', 'alternate color', 'alternate eye color', 'arch', 'back bow', 'bare arms', 'black hakama', 'blue sky', 'blurry', 'blurry background', 'bouquet', 'bow', 'breasts', 'caustics', 'church', 'closed mouth', 'cloudy sky', 'collarbone', 'column', 'cross', 'cross print', 'crying', 'crying with eyes open', 'depth of field', 'dress', 'dutch angle', 'flower', 'frilled dress', 'frills', 'from below', 'geta', 'grey legwear', 'hair flower', 'hair ornament', 'hakama', 'holding', 'holding bouquet', 'indoors', 'japanese clothes', 'lace', 'lace-trimmed veil', 'lace trim', 'latin cross', 'layered dress', 'leaf', 'letterboxed', 'long dress', 'looking at another', 'lower body', 'petals', 'pillar', 'pink flower', 'pink rose', 'red eyes', 'red flower', 'red rose', 'ripples', 'rose', 'shallow water', 'short hair', 'shoulder blush', 'sky', 'small breasts', 'smile', 'standing', 'star (symbol)', 'strapless', 'strapless dress', 'string', 'string around ankle', 'string around arm', 'string around neck', 'string of fate', 'striped', 'striped bow', 'striped dress', 'tabi', 'tears', 'veil', 'very short hair', 'water', 'water surface', 'wedding dress', 'white bow', 'white dress', 'white flower', 'clouds']"
https://safebooru.org/index.php?page=post&s=view&id=3582701,"['ragnarok online', 'assassin cross (ragnarok online)', 'aura (a440)', '2boys', 'apple', 'apple on head', 'armor', 'arrow (projectile)', 'arrow through apple', 'bangs', 'black coat', 'black shirt', 'brown eyes', 'brown hair', 'closed mouth', 'coat', 'eyebrows visible through hair', 'food', 'fruit', 'green eyes', 'hair between eyes', 'head wings', 'heart', 'high priest (ragnarok online)', 'layered clothing', 'long sleeves', 'looking at viewer', 'male focus', 'multiple boys', 'open clothes', 'open shirt', 'pauldrons', 'purple scarf', 'red apple', 'scarf', 'shirt', 'short hair', 'shoulder armor', 'smile', 'torn scarf', 'upper body', 'white coat', 'white wings', 'wings']"
https://safebooru.org/index.php?page=post&s=view&id=3582710,"['jujutsu kaisen', 'itadori yuuji', '1boy', 'black eyepatch', 'closed mouth', 'eyepatch', 'facial mark', 'highres', 'hood', 'hood up', 'painterly', 'pink hair', 'solo', 'tokyo bay seal', 'upper body']"
https://safebooru.org/index.php?page=post&s=view&id=3582672,"['hololive', 'neon genesis evangelion', 'uruha rushia', 'yoshiheihe', ':d', 'bangs', 'blue bow', 'blue dress', 'blue sky', 'blue sleeves', 'blush', 'bow', 'clapping', 'cloudy sky', 'detached sleeves', 'double bun', 'dress', 'eyebrows visible through hair', 'green hair', 'hair bow', 'hair ornament', 'hands together', 'hands up', 'highres', 'juliet sleeves', 'long sleeves', 'looking at viewer', 'open mouth', 'own hands together', 'parody', 'puffy sleeves', 'red eyes', 'skull hair ornament', 'sky', 'sleeveless', 'sleeveless dress', 'smile', 'upper body', 'upper teeth', 'virtual youtuber', 'clouds']"
https://safebooru.org/index.php?page=post&s=view&id=3582697,"['ragnarok online', 'lord knight (ragnarok online)', 'aura (a440)', '1boy', '1girl', 'bangs', 'bio lab', 'breasts', 'chain', 'closed eyes', 'cover', 'cover page', 'cowboy shot', 'cross', 'crying', 'crying with eyes open', 'doujin cover', 'english text', 'high priest (ragnarok online)', 'juliet sleeves', 'long hair', 'long sleeves', 'looking at another', 'margaretha solin', 'medium breasts', 'monochrome', 'parted lips', 'puffy sleeves', 'purple theme', 'sash', 'seyren windsor', 'short hair', 'splatter', 'swept bangs', 'tears', 'two-tone dress']"
https://safebooru.org/index.php?page=post&s=view&id=3474562,"['king of fighters', 'shiranui mai', 'shu-mai', '1girl', 'breasts', 'brown hair', 'cleavage', 'collarbone', 'eyebrows', 'large breasts', 'leaning forward', 'long hair', 'looking at viewer', 'open mouth', 'ponytail', 'smile', 'solo', 'teeth', 'upper teeth']"
https://safebooru.org/index.php?page=post&s=view&id=3474568,"['final fantasy', 'final fantasy xiv', 'viera', '1boy', 'arm guards', 'belt', 'chaffxiv', 'crop top', 'cropped legs', 'fingerless gloves', 'gloves', 'highres', 'looking at viewer', 'loose belt', 'midriff', 'navel', 'red eyes', 'silver hair', 'solo', 'stomach']"
https://safebooru.org/index.php?page=post&s=view&id=3474565,"['touhou', 'iizunamaru megumu', 'zounose', '1girl', 'black legwear', 'blue dress', 'blue hair', 'blue nails', 'boots', 'chain', 'cross-laced footwear', 'crossed legs', 'dress', 'feather hair', 'floating', 'fog', 'frilled dress', 'frills', 'full body', 'gem', 'geta', 'hand on hip', 'hand to own mouth', 'hat', 'highres', 'knee boots', 'laces', 'long hair', 'nail polish', 'parted lips', 'pom poms', 'red eyes', 'ribbon trim', 'shoulder guard', 'sky', 'sleeveless coat', 'smile', 'solo', 'star (sky)', 'star (symbol)', 'starry sky', 'tengu-geta', 'tokin hat']"
https://safebooru.org/index.php?page=post&s=view&id=3474556,"['touhou', 'horikawa raiko', 'kazami yuuka', '2girls', 'black shirt', 'blue sky', 'closed mouth', 'green hair', 'hand up', 'highres', 'jacket', 'kyuutame', 'looking at another', 'multiple girls', 'necktie', 'parasol', 'red eyes', 'red neckwear', 'redhead', 'shirt', 'sky', 'smile', 'umbrella', 'white jacket', 'yellow neckwear']"
https://safebooru.org/index.php?page=post&s=view&id=3474584,"['cookie (touhou)', 'touhou', 'hakurei reimu', 'kirisame marisa', 'uzuki (cookie)', '2girls', 'anger vein', 'angry', 'belly grab', 'blonde hair', 'blush', 'brown eyes', 'brown hair', 'clenched teeth', 'detached sleeves', 'highres', 'long hair', 'medium hair', 'multiple girls', 'plump', 'reu (cookie)', 'rikadai', 'simple background', 'sleeveless', 'smirk', 'teeth', 'yellow eyes']"
